"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_61_length_3852_cov_1.401272_3",8.33480055995495,2.62571008965411,0.93765215023524,2.80030295776036,0.00510546659960627,0.0395222213458266
"NODE_62_length_3847_cov_0.898701_2",77.6599946823079,-1.56670758292664,0.284655503500797,-5.50387244813012,3.71538401096523e-08,1.46635852563915e-06
"NODE_64_length_3810_cov_1.418586_6",14.5676955432992,2.22478925669871,0.68048073730562,3.26943752369512,0.00107761531785851,0.0110633640841977
"NODE_64_length_3810_cov_1.418586_7",50.4506498008676,2.12705467205972,0.364176841267894,5.84071920843266,5.19759446824002e-09,2.31726086709034e-07
"NODE_64_length_3810_cov_1.418586_8",24.5159859307379,2.45233799854927,0.574514613202677,4.2685389408609,1.96757482511341e-05,0.000388273474709879
"NODE_64_length_3810_cov_1.418586_9",23.2156983848445,2.72565925481971,0.54830733304193,4.97104286331197,6.65937233524353e-07,1.94332592692107e-05
"NODE_64_length_3810_cov_1.418586_11",10.829594627411,2.12209634301352,0.755827887380103,2.80764493933832,0.00499052166743765,0.0390087042673901
"NODE_72_length_3555_cov_1.289738_1",32.4904667323145,1.89045098528767,0.475974477126303,3.97174864648472,7.13469785988638e-05,0.0011645278032323
"NODE_72_length_3555_cov_1.289738_2",13.1892858473655,2.91074065619969,0.791779810186708,3.6761996438294,0.000236734283131449,0.00318400998122326
"NODE_73_length_3534_cov_1.471796_1",194.031167834807,1.11499452257821,0.208476882838019,5.3482885363579,8.8789835689871e-08,3.10643804884065e-06
"NODE_81_length_3382_cov_1.618154_5",38.6780128017112,-1.1593230110495,0.381368663705855,-3.03990107573094,0.00236655866380582,0.0211410934375826
"NODE_82_length_3356_cov_2.117145_3",3.38736633215673,-5.24859960761671,1.74681415992201,-3.00466971704136,0.00265869383294563,0.0231913239232485
"NODE_84_length_3289_cov_1.478518_2",30.6446566242266,-1.31020169478148,0.457337395665206,-2.86484706302175,0.00417210686193431,0.0337625118322919
"NODE_93_length_3100_cov_1.281508_2",5.52785138377452,3.92269315689929,1.39900029747608,2.80392589192167,0.00504845075025415,0.0392702590670012
"NODE_99_length_3023_cov_2.039036_3",136.512936664794,-2.94095459747574,0.23991162778801,-12.258491281108,1.51290445060337e-34,4.55289683103452e-32
"NODE_99_length_3023_cov_2.039036_4",162.962137206221,-2.85538438458156,0.231177685201523,-12.3514706105499,4.78290400044297e-35,1.53531218414219e-32
"NODE_99_length_3023_cov_2.039036_5",110.713739232057,-2.94608353338824,0.280726335136329,-10.4945035953166,9.15576912912426e-26,2.00386492530606e-23
"NODE_123_length_2732_cov_0.783886_2",15.4872612596446,2.11162268021843,0.655189011238898,3.22292139214233,0.00126890370955389,0.0125200232817663
"NODE_127_length_2664_cov_5.872398_1",58.0179360984504,-1.50903720204712,0.317450103995557,-4.75362012188295,1.99806300526991e-06,5.28608426943659e-05
"NODE_130_length_2628_cov_1.437304_1",48.3237128600571,-1.24009697262963,0.350432960627684,-3.5387566580735,0.000402016259574717,0.00497611385566134
"NODE_137_length_2542_cov_1.376723_1",4.80670785487472,-5.76087921484425,1.58505650929679,-3.63449453130227,0.000278526164900275,0.00367425612053376
